popsize, maxsubsize, migration, mutation, rec1, rec2, numinds, numindssub, maxrepro, overdom, numgens, parthreduction, parthpenalty, plotnumber
50000 1000 500000 100000 0.5 0.5 1 2 300 0 1000 0.01 0.006666666666666667 233
50000 1000 500000 100000 0.5 0.5 1 2 300 0 1000 0.01 0.03 234
50000 1000 500000 100000 0.5 0.5 1 2 300 0 1000 0.01 0.04 235
50000 1000 500000 100000 0.5 0.5 2 1 300 0 1000 0.01 0 236
50000 1000 500000 100000 0.5 0.5 2 1 300 0 1000 0.01 0.0033333333333333335 237
50000 1000 500000 100000 0.5 0.5 2 1 300 0 1000 0.01 0.006666666666666667 238
50000 1000 500000 100000 0.5 0.5 2 1 300 0 1000 0.01 0.03 239
50000 1000 500000 100000 0.5 0.5 2 1 300 0 1000 0.01 0.04 240
50000 1000 500000 100000 0.5 0.5 2 2 300 0 1000 0.01 0 241
50000 1000 500000 100000 0.5 0.5 2 2 300 0 1000 0.01 0.0033333333333333335 242
50000 1000 500000 100000 0.5 0.5 2 2 300 0 1000 0.01 0.006666666666666667 243
50000 1000 500000 100000 0.5 0.5 2 2 300 0 1000 0.01 0.03 244
50000 1000 500000 100000 0.5 0.5 2 2 300 0 1000 0.01 0.04 245
50000 1000 500000 100000 0.5 0.5 1 10 300 0 1000 0.01 0 246
50000 1000 500000 100000 0.5 0.5 1 10 300 0 1000 0.01 0.0033333333333333335 247
50000 1000 500000 100000 0.5 0.5 1 10 300 0 1000 0.01 0.006666666666666667 248
50000 1000 500000 100000 0.5 0.5 1 10 300 0 1000 0.01 0.03 249
50000 1000 500000 100000 0.5 0.5 1 10 300 0 1000 0.01 0.04 250
50000 1000 500000 100000 0.5 0.5 10 1 300 0 1000 0.01 0 251
50000 1000 500000 100000 0.5 0.5 10 1 300 0 1000 0.01 0.0033333333333333335 252
50000 1000 500000 100000 0.5 0.5 10 1 300 0 1000 0.01 0.006666666666666667 253
50000 1000 500000 100000 0.5 0.5 10 1 300 0 1000 0.01 0.03 254
50000 1000 500000 100000 0.5 0.5 10 1 300 0 1000 0.01 0.04 255
50000 1000 500000 100000 0.5 0.5 12 6 300 0 1000 0.01 0 256
50000 1000 500000 100000 0.5 0.5 12 6 300 0 1000 0.01 0.0033333333333333335 257
50000 1000 500000 100000 0.5 0.5 12 6 300 0 1000 0.01 0.006666666666666667 258
50000 1000 500000 100000 0.5 0.5 12 6 300 0 1000 0.01 0.03 259
50000 1000 500000 100000 0.5 0.5 12 6 300 0 1000 0.01 0.04 260
50000 1000 500000 100000 0.5 0.5 24 12 300 0 1000 0.01 0 261
50000 1000 500000 100000 0.5 0.5 24 12 300 0 1000 0.01 0.0033333333333333335 262
50000 1000 500000 100000 0.5 0.5 24 12 300 0 1000 0.01 0.006666666666666667 263
50000 1000 500000 100000 0.5 0.5 24 12 300 0 1000 0.01 0.03 264
50000 1000 500000 100000 0.5 0.5 24 12 300 0 1000 0.01 0.04 265
50000 1000 500000 100000 0.5 0.5 50 25 300 0 1000 0.01 0 266
50000 1000 500000 100000 0.5 0.5 50 25 300 0 1000 0.01 0.0033333333333333335 267
50000 1000 500000 100000 0.5 0.5 50 25 300 0 1000 0.01 0.006666666666666667 268
50000 1000 500000 100000 0.5 0.5 50 25 300 0 1000 0.01 0.03 269
50000 1000 500000 100000 0.5 0.5 50 25 300 0 1000 0.01 0.04 270
50000 1000 500000 10000000 0.5 0.5 1 1 300 0 1000 0.01 0 271
50000 1000 500000 10000000 0.5 0.5 1 1 300 0 1000 0.01 0.0033333333333333335 272
50000 1000 500000 10000000 0.5 0.5 1 1 300 0 1000 0.01 0.006666666666666667 273
50000 1000 500000 10000000 0.5 0.5 1 1 300 0 1000 0.01 0.03 274
50000 1000 500000 10000000 0.5 0.5 1 1 300 0 1000 0.01 0.04 275
50000 1000 500000 10000000 0.5 0.5 1 2 300 0 1000 0.01 0 276
50000 1000 500000 10000000 0.5 0.5 1 2 300 0 1000 0.01 0.0033333333333333335 277
50000 1000 500000 10000000 0.5 0.5 1 2 300 0 1000 0.01 0.006666666666666667 278
50000 1000 500000 10000000 0.5 0.5 1 2 300 0 1000 0.01 0.03 279
50000 1000 500000 10000000 0.5 0.5 1 2 300 0 1000 0.01 0.04 280
50000 1000 500000 10000000 0.5 0.5 2 1 300 0 1000 0.01 0 281
50000 1000 500000 10000000 0.5 0.5 2 1 300 0 1000 0.01 0.0033333333333333335 282
50000 1000 500000 10000000 0.5 0.5 2 1 300 0 1000 0.01 0.006666666666666667 283
50000 1000 500000 10000000 0.5 0.5 2 1 300 0 1000 0.01 0.03 284
50000 1000 500000 10000000 0.5 0.5 2 1 300 0 1000 0.01 0.04 285
50000 1000 500000 10000000 0.5 0.5 2 2 300 0 1000 0.01 0 286
50000 1000 500000 10000000 0.5 0.5 2 2 300 0 1000 0.01 0.0033333333333333335 287
50000 1000 500000 10000000 0.5 0.5 2 2 300 0 1000 0.01 0.006666666666666667 288
50000 1000 500000 10000000 0.5 0.5 2 2 300 0 1000 0.01 0.03 289
50000 1000 500000 10000000 0.5 0.5 2 2 300 0 1000 0.01 0.04 290
50000 1000 500000 10000000 0.5 0.5 1 10 300 0 1000 0.01 0 291
50000 1000 500000 10000000 0.5 0.5 1 10 300 0 1000 0.01 0.0033333333333333335 292
50000 1000 500000 10000000 0.5 0.5 1 10 300 0 1000 0.01 0.006666666666666667 293
50000 1000 500000 10000000 0.5 0.5 1 10 300 0 1000 0.01 0.03 294
50000 1000 500000 10000000 0.5 0.5 1 10 300 0 1000 0.01 0.04 295
50000 1000 500000 10000000 0.5 0.5 10 1 300 0 1000 0.01 0 296
50000 1000 500000 10000000 0.5 0.5 10 1 300 0 1000 0.01 0.0033333333333333335 297
50000 1000 500000 10000000 0.5 0.5 10 1 300 0 1000 0.01 0.006666666666666667 298
50000 1000 500000 10000000 0.5 0.5 10 1 300 0 1000 0.01 0.03 299
50000 1000 500000 10000000 0.5 0.5 10 1 300 0 1000 0.01 0.04 300
50000 1000 500000 10000000 0.5 0.5 12 6 300 0 1000 0.01 0 301
50000 1000 500000 10000000 0.5 0.5 12 6 300 0 1000 0.01 0.0033333333333333335 302
50000 1000 500000 10000000 0.5 0.5 12 6 300 0 1000 0.01 0.006666666666666667 303
50000 1000 500000 10000000 0.5 0.5 12 6 300 0 1000 0.01 0.03 304
50000 1000 500000 10000000 0.5 0.5 12 6 300 0 1000 0.01 0.04 305
50000 1000 500000 10000000 0.5 0.5 24 12 300 0 1000 0.01 0 306
50000 1000 500000 10000000 0.5 0.5 24 12 300 0 1000 0.01 0.0033333333333333335 307
50000 1000 500000 10000000 0.5 0.5 24 12 300 0 1000 0.01 0.006666666666666667 308
50000 1000 500000 10000000 0.5 0.5 24 12 300 0 1000 0.01 0.03 309
50000 1000 500000 10000000 0.5 0.5 24 12 300 0 1000 0.01 0.04 310
50000 1000 500000 10000000 0.5 0.5 50 25 300 0 1000 0.01 0 311
50000 1000 500000 10000000 0.5 0.5 50 25 300 0 1000 0.01 0.0033333333333333335 312
50000 1000 500000 10000000 0.5 0.5 50 25 300 0 1000 0.01 0.006666666666666667 313
50000 1000 500000 10000000 0.5 0.5 50 25 300 0 1000 0.01 0.03 314
50000 1000 500000 10000000 0.5 0.5 50 25 300 0 1000 0.01 0.04 315
50000 1000 500000 100000000 0.5 0.5 1 1 300 0 1000 0.01 0 316
50000 1000 500000 100000000 0.5 0.5 1 1 300 0 1000 0.01 0.0033333333333333335 317
