popsize, maxsubsize, migration, mutation, rec1, rec2, numinds, numindssub, maxrepro, overdom, numgens, parthreduction, parthpenalty, plotnumber
5000 25 5000 10000 0.5 0.5 6 1 300 0 10000 0.01 0.25 344
5000 25 5000 10000 0.5 0.5 10 5 300 0 10000 0.01 0.0 345
5000 25 5000 10000 0.5 0.5 10 5 300 0 10000 0.01 0.05 346
5000 25 5000 10000 0.5 0.5 10 5 300 0 10000 0.01 0.15 347
5000 25 5000 10000 0.5 0.5 10 5 300 0 10000 0.01 0.25 348
5000 25 5000 10000 0.5 0.5 16 8 300 0 10000 0.01 0.0 349
5000 25 5000 10000 0.5 0.5 16 8 300 0 10000 0.01 0.05 350
5000 25 5000 10000 0.5 0.5 16 8 300 0 10000 0.01 0.15 351
5000 25 5000 10000 0.5 0.5 16 8 300 0 10000 0.01 0.25 352
5000 25 5000 10000 0.5 0.5 24 12 300 0 10000 0.01 0.0 353
5000 25 5000 10000 0.5 0.5 24 12 300 0 10000 0.01 0.05 354
5000 25 5000 10000 0.5 0.5 24 12 300 0 10000 0.01 0.15 355
5000 25 5000 10000 0.5 0.5 24 12 300 0 10000 0.01 0.25 356
5000 25 5000 10000 0.5 0.5 50 25 300 0 10000 0.01 0.0 357
5000 25 5000 10000 0.5 0.5 50 25 300 0 10000 0.01 0.05 358
5000 25 5000 10000 0.5 0.5 50 25 300 0 10000 0.01 0.15 359
5000 25 5000 10000 0.5 0.5 50 25 300 0 10000 0.01 0.25 360
5000 25 5000 100000 0.5 0.5 1 1 300 0 10000 0.01 0.0 361
5000 25 5000 100000 0.5 0.5 1 1 300 0 10000 0.01 0.05 362
5000 25 5000 100000 0.5 0.5 1 1 300 0 10000 0.01 0.15 363
5000 25 5000 100000 0.5 0.5 1 1 300 0 10000 0.01 0.25 364
5000 25 5000 100000 0.5 0.5 1 2 300 0 10000 0.01 0.0 365
5000 25 5000 100000 0.5 0.5 1 2 300 0 10000 0.01 0.05 366
5000 25 5000 100000 0.5 0.5 1 2 300 0 10000 0.01 0.15 367
5000 25 5000 100000 0.5 0.5 1 2 300 0 10000 0.01 0.25 368
5000 25 5000 100000 0.5 0.5 2 1 300 0 10000 0.01 0.0 369
5000 25 5000 100000 0.5 0.5 2 1 300 0 10000 0.01 0.05 370
5000 25 5000 100000 0.5 0.5 2 1 300 0 10000 0.01 0.15 371
5000 25 5000 100000 0.5 0.5 2 1 300 0 10000 0.01 0.25 372
5000 25 5000 100000 0.5 0.5 2 2 300 0 10000 0.01 0.0 373
5000 25 5000 100000 0.5 0.5 2 2 300 0 10000 0.01 0.05 374
5000 25 5000 100000 0.5 0.5 2 2 300 0 10000 0.01 0.15 375
5000 25 5000 100000 0.5 0.5 2 2 300 0 10000 0.01 0.25 376
5000 25 5000 100000 0.5 0.5 1 6 300 0 10000 0.01 0.0 377
5000 25 5000 100000 0.5 0.5 1 6 300 0 10000 0.01 0.05 378
5000 25 5000 100000 0.5 0.5 1 6 300 0 10000 0.01 0.15 379
5000 25 5000 100000 0.5 0.5 1 6 300 0 10000 0.01 0.25 380
5000 25 5000 100000 0.5 0.5 6 1 300 0 10000 0.01 0.0 381
5000 25 5000 100000 0.5 0.5 6 1 300 0 10000 0.01 0.05 382
5000 25 5000 100000 0.5 0.5 6 1 300 0 10000 0.01 0.15 383
5000 25 5000 100000 0.5 0.5 6 1 300 0 10000 0.01 0.25 384
5000 25 5000 100000 0.5 0.5 10 5 300 0 10000 0.01 0.0 385
5000 25 5000 100000 0.5 0.5 10 5 300 0 10000 0.01 0.05 386
5000 25 5000 100000 0.5 0.5 10 5 300 0 10000 0.01 0.15 387
5000 25 5000 100000 0.5 0.5 10 5 300 0 10000 0.01 0.25 388
5000 25 5000 100000 0.5 0.5 16 8 300 0 10000 0.01 0.0 389
5000 25 5000 100000 0.5 0.5 16 8 300 0 10000 0.01 0.05 390
5000 25 5000 100000 0.5 0.5 16 8 300 0 10000 0.01 0.15 391
5000 25 5000 100000 0.5 0.5 16 8 300 0 10000 0.01 0.25 392
5000 25 5000 100000 0.5 0.5 24 12 300 0 10000 0.01 0.0 393
5000 25 5000 100000 0.5 0.5 24 12 300 0 10000 0.01 0.05 394
5000 25 5000 100000 0.5 0.5 24 12 300 0 10000 0.01 0.15 395
5000 25 5000 100000 0.5 0.5 24 12 300 0 10000 0.01 0.25 396
5000 25 5000 100000 0.5 0.5 50 25 300 0 10000 0.01 0.0 397
5000 25 5000 100000 0.5 0.5 50 25 300 0 10000 0.01 0.05 398
5000 25 5000 100000 0.5 0.5 50 25 300 0 10000 0.01 0.15 399
5000 25 5000 100000 0.5 0.5 50 25 300 0 10000 0.01 0.25 400
5000 25 50000 10000 0.5 0.5 1 1 300 0 10000 0.01 0.0 401
5000 25 50000 10000 0.5 0.5 1 1 300 0 10000 0.01 0.05 402
5000 25 50000 10000 0.5 0.5 1 1 300 0 10000 0.01 0.15 403
5000 25 50000 10000 0.5 0.5 1 1 300 0 10000 0.01 0.25 404
5000 25 50000 10000 0.5 0.5 1 2 300 0 10000 0.01 0.0 405
5000 25 50000 10000 0.5 0.5 1 2 300 0 10000 0.01 0.05 406
5000 25 50000 10000 0.5 0.5 1 2 300 0 10000 0.01 0.15 407
5000 25 50000 10000 0.5 0.5 1 2 300 0 10000 0.01 0.25 408
5000 25 50000 10000 0.5 0.5 2 1 300 0 10000 0.01 0.0 409
5000 25 50000 10000 0.5 0.5 2 1 300 0 10000 0.01 0.05 410
5000 25 50000 10000 0.5 0.5 2 1 300 0 10000 0.01 0.15 411
5000 25 50000 10000 0.5 0.5 2 1 300 0 10000 0.01 0.25 412
5000 25 50000 10000 0.5 0.5 2 2 300 0 10000 0.01 0.0 413
5000 25 50000 10000 0.5 0.5 2 2 300 0 10000 0.01 0.05 414
5000 25 50000 10000 0.5 0.5 2 2 300 0 10000 0.01 0.15 415
5000 25 50000 10000 0.5 0.5 2 2 300 0 10000 0.01 0.25 416
5000 25 50000 10000 0.5 0.5 1 6 300 0 10000 0.01 0.0 417
5000 25 50000 10000 0.5 0.5 1 6 300 0 10000 0.01 0.05 418
5000 25 50000 10000 0.5 0.5 1 6 300 0 10000 0.01 0.15 419
5000 25 50000 10000 0.5 0.5 1 6 300 0 10000 0.01 0.25 420
5000 25 50000 10000 0.5 0.5 6 1 300 0 10000 0.01 0.0 421
5000 25 50000 10000 0.5 0.5 6 1 300 0 10000 0.01 0.05 422
5000 25 50000 10000 0.5 0.5 6 1 300 0 10000 0.01 0.15 423
5000 25 50000 10000 0.5 0.5 6 1 300 0 10000 0.01 0.25 424
5000 25 50000 10000 0.5 0.5 10 5 300 0 10000 0.01 0.0 425
5000 25 50000 10000 0.5 0.5 10 5 300 0 10000 0.01 0.05 426
5000 25 50000 10000 0.5 0.5 10 5 300 0 10000 0.01 0.15 427
5000 25 50000 10000 0.5 0.5 10 5 300 0 10000 0.01 0.25 428
5000 25 50000 10000 0.5 0.5 16 8 300 0 10000 0.01 0.0 429
5000 25 50000 10000 0.5 0.5 16 8 300 0 10000 0.01 0.05 430
5000 25 50000 10000 0.5 0.5 16 8 300 0 10000 0.01 0.15 431
5000 25 50000 10000 0.5 0.5 16 8 300 0 10000 0.01 0.25 432
5000 25 50000 10000 0.5 0.5 24 12 300 0 10000 0.01 0.0 433
5000 25 50000 10000 0.5 0.5 24 12 300 0 10000 0.01 0.05 434
5000 25 50000 10000 0.5 0.5 24 12 300 0 10000 0.01 0.15 435
5000 25 50000 10000 0.5 0.5 24 12 300 0 10000 0.01 0.25 436
5000 25 50000 10000 0.5 0.5 50 25 300 0 10000 0.01 0.0 437
5000 25 50000 10000 0.5 0.5 50 25 300 0 10000 0.01 0.05 438
5000 25 50000 10000 0.5 0.5 50 25 300 0 10000 0.01 0.15 439
5000 25 50000 10000 0.5 0.5 50 25 300 0 10000 0.01 0.25 440
5000 25 50000 100000 0.5 0.5 1 1 300 0 10000 0.01 0.0 441
5000 25 50000 100000 0.5 0.5 1 1 300 0 10000 0.01 0.05 442
5000 25 50000 100000 0.5 0.5 1 1 300 0 10000 0.01 0.15 443
5000 25 50000 100000 0.5 0.5 1 1 300 0 10000 0.01 0.25 444
5000 25 50000 100000 0.5 0.5 1 2 300 0 10000 0.01 0.0 445
5000 25 50000 100000 0.5 0.5 1 2 300 0 10000 0.01 0.05 446
5000 25 50000 100000 0.5 0.5 1 2 300 0 10000 0.01 0.15 447
5000 25 50000 100000 0.5 0.5 1 2 300 0 10000 0.01 0.25 448
5000 25 50000 100000 0.5 0.5 2 1 300 0 10000 0.01 0.0 449
5000 25 50000 100000 0.5 0.5 2 1 300 0 10000 0.01 0.05 450
5000 25 50000 100000 0.5 0.5 2 1 300 0 10000 0.01 0.15 451
5000 25 50000 100000 0.5 0.5 2 1 300 0 10000 0.01 0.25 452
5000 25 50000 100000 0.5 0.5 2 2 300 0 10000 0.01 0.0 453
5000 25 50000 100000 0.5 0.5 2 2 300 0 10000 0.01 0.05 454
5000 25 50000 100000 0.5 0.5 2 2 300 0 10000 0.01 0.15 455
5000 25 50000 100000 0.5 0.5 2 2 300 0 10000 0.01 0.25 456
5000 25 50000 100000 0.5 0.5 1 6 300 0 10000 0.01 0.0 457
5000 25 50000 100000 0.5 0.5 1 6 300 0 10000 0.01 0.05 458
5000 25 50000 100000 0.5 0.5 1 6 300 0 10000 0.01 0.15 459
5000 25 50000 100000 0.5 0.5 1 6 300 0 10000 0.01 0.25 460
5000 25 50000 100000 0.5 0.5 6 1 300 0 10000 0.01 0.0 461
5000 25 50000 100000 0.5 0.5 6 1 300 0 10000 0.01 0.05 462
5000 25 50000 100000 0.5 0.5 6 1 300 0 10000 0.01 0.15 463
5000 25 50000 100000 0.5 0.5 6 1 300 0 10000 0.01 0.25 464
5000 25 50000 100000 0.5 0.5 10 5 300 0 10000 0.01 0.0 465
5000 25 50000 100000 0.5 0.5 10 5 300 0 10000 0.01 0.05 466
5000 25 50000 100000 0.5 0.5 10 5 300 0 10000 0.01 0.15 467
5000 25 50000 100000 0.5 0.5 10 5 300 0 10000 0.01 0.25 468
5000 25 50000 100000 0.5 0.5 16 8 300 0 10000 0.01 0.0 469
5000 25 50000 100000 0.5 0.5 16 8 300 0 10000 0.01 0.05 470
5000 25 50000 100000 0.5 0.5 16 8 300 0 10000 0.01 0.15 471
5000 25 50000 100000 0.5 0.5 16 8 300 0 10000 0.01 0.25 472
5000 25 50000 100000 0.5 0.5 24 12 300 0 10000 0.01 0.0 473
5000 25 50000 100000 0.5 0.5 24 12 300 0 10000 0.01 0.05 474
5000 25 50000 100000 0.5 0.5 24 12 300 0 10000 0.01 0.15 475
5000 25 50000 100000 0.5 0.5 24 12 300 0 10000 0.01 0.25 476
5000 25 50000 100000 0.5 0.5 50 25 300 0 10000 0.01 0.0 477
5000 25 50000 100000 0.5 0.5 50 25 300 0 10000 0.01 0.05 478
5000 25 50000 100000 0.5 0.5 50 25 300 0 10000 0.01 0.15 479
5000 25 50000 100000 0.5 0.5 50 25 300 0 10000 0.01 0.25 480
